image,r,g,b
1,0.22,0.46,0.32
1,0.22,0.46,0.32
2,0.22,0.46,0.32
2,0.22,0.46,0.32
3,0.22,0.46,0.32
3,0.22,0.46,0.32
4,0.22,0.46,0.32
4,0.22,0.46,0.32
5,0.22,0.46,0.32
5,0.22,0.46,0.32
6,0.22,0.46,0.32
6,0.22,0.46,0.32
7,0.22,0.46,0.32
7,0.22,0.46,0.32
8,0.22,0.46,0.32
8,0.22,0.46,0.32
9,0.22,0.46,0.32
9,0.22,0.46,0.32
10,0.22,0.46,0.32
10,0.22,0.46,0.32
11,0.22,0.46,0.32
11,0.22,0.46,0.32
12,0.22,0.46,0.32
12,0.22,0.46,0.32
13,0.22,0.46,0.32
13,0.22,0.46,0.32
14,0.22,0.46,0.32
14,0.22,0.46,0.32
15,0.22,0.46,0.32
15,0.22,0.46,0.32
16,0.22,0.46,0.32
16,0.22,0.46,0.32
17,0.22,0.46,0.32
17,0.22,0.46,0.32
18,0.22,0.46,0.32
18,0.22,0.46,0.32
19,0.22,0.46,0.32
19,0.22,0.46,0.32
20,0.22,0.46,0.32
20,0.22,0.46,0.32
21,0.22,0.46,0.32
21,0.22,0.46,0.32
22,0.22,0.46,0.32
22,0.22,0.46,0.32
23,0.22,0.46,0.32
23,0.22,0.46,0.32
24,0.22,0.46,0.32
24,0.22,0.46,0.32
25,0.22,0.46,0.32
25,0.22,0.46,0.32
26,0.22,0.46,0.32
26,0.22,0.46,0.32
27,0.22,0.46,0.32
27,0.22,0.46,0.32
28,0.22,0.46,0.32
28,0.22,0.46,0.32
29,0.22,0.46,0.32
29,0.22,0.46,0.32
30,0.22,0.46,0.32
30,0.22,0.46,0.32
31,0.22,0.46,0.32
31,0.22,0.46,0.32
32,0.22,0.46,0.32
32,0.22,0.46,0.32
33,0.22,0.46,0.32
33,0.22,0.46,0.32
34,0.22,0.46,0.32
34,0.22,0.46,0.32
35,0.22,0.46,0.32
35,0.22,0.46,0.32
36,0.22,0.46,0.32
36,0.22,0.46,0.32
37,0.22,0.46,0.32
37,0.22,0.46,0.32
38,0.22,0.46,0.32
38,0.22,0.46,0.32
39,0.22,0.46,0.32
39,0.22,0.46,0.32
40,0.22,0.46,0.32
40,0.22,0.46,0.32
41,0.22,0.46,0.32
41,0.22,0.46,0.32
42,0.22,0.46,0.32
42,0.22,0.46,0.32
43,0.22,0.46,0.32
43,0.22,0.46,0.32
44,0.22,0.46,0.32
44,0.22,0.46,0.32
45,0.22,0.46,0.32
45,0.22,0.46,0.32
46,0.22,0.46,0.32
46,0.22,0.46,0.32
47,0.22,0.46,0.32
47,0.22,0.46,0.32
48,0.22,0.46,0.32
48,0.22,0.46,0.32
49,0.22,0.46,0.32
49,0.22,0.46,0.32
50,0.22,0.46,0.32
50,0.22,0.46,0.32
51,0.22,0.46,0.32
51,0.22,0.46,0.32
52,0.22,0.46,0.32
52,0.22,0.46,0.32
53,0.22,0.46,0.32
53,0.22,0.46,0.32
54,0.22,0.46,0.32
54,0.22,0.46,0.32
55,0.22,0.46,0.32
55,0.22,0.46,0.32
56,0.22,0.46,0.32
56,0.22,0.46,0.32
57,0.22,0.46,0.32
57,0.22,0.46,0.32
58,0.22,0.46,0.32
58,0.22,0.46,0.32
59,0.22,0.46,0.32
60,0.22,0.46,0.32
61,0.22,0.46,0.32
62,0.22,0.46,0.32
63,0.22,0.46,0.32
64,0.22,0.46,0.32
65,0.22,0.46,0.32
66,0.22,0.46,0.32
67,0.22,0.46,0.32
68,0.22,0.46,0.32
69,0.22,0.46,0.32
